"NO","PACKAGING TYPE","PO NO.","ITEM NO.","BRAND","BATERY TYPE","CELL GRADE","ITEM REMARK 1","REMARK","DESTINATION","ORDER QTY","CR DATE","CURRENCY","PRICE","SALES AMOUNT","CR MONTH","SALES MONTH","TERM","STANDARD PRICE","STOCK WAREHOUSE","STOCK IN TRANSIT","JAN QTY","JAN AMT","FEB QTY","FEB AMT","MAR QTY","MAR AMT","APR QTY","APR AMT","MAY QTY","MAY AMT","JUN QTY","JUN AMT","JUL QTY","JUL AMT","AUG QTY","AUG AMT","SEP QTY","SEP AMT","OCT QTY","OCT AMT","NOV AMT","NOV AMT","DES AMT","DES AMT"
"455","AUTO SHRINK LR6 (2S) FU","'FI/18-017","12200","FJ PREMIUM ASIA LR6 2S","LR6","G08NC","02. Global B to C","OVERSEAS - FJ ASIA","0","40000","22-FEB-18","US$","0.1208","4832","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"456","AUTO SHRINK LR6 (2S) FU","'FI/18-028","12200","FJ PREMIUM ASIA LR6 2S","LR6","G08NC","02. Global B to C","OVERSEAS - FJ ASIA","0","4000","17-MAY-18","US$","0.1208","483.2","5","5","FOB","0","0","0","0","0","0","0","0","0","4,000","483","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457","AUTO SHRINK LR6 (2S) FU","'18FI003","29933","MITSUBISHI GD LR6 2S","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","70000","15-FEB-18","US$","0.121","8470","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458","AUTO SHRINK LR6 (2S) FU","'18FI009","29933","MITSUBISHI GD LR6 2S","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","100000","08-MAR-18","US$","0.121","12100","3","3","FOB","0","0","0","0","0","0","0","100,000","12,100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"459","AUTO SHRINK LR6 (2S) FU","'18FI014","29933","MITSUBISHI GD LR6 2S","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","60000","13-APR-18","US$","0.121","7260","4","4","FOB","0","0","0","0","0","0","0","0","0","60,000","7,260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"460","AUTO SHRINK LR6 (2S) FU","'EI18-015","56271","SONY PLUS D LR6 2S UCL","LR6","C1","05. SONY","FDK E - SONY SEND","0","96000","21-FEB-18","US$","0.0975","9360","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"461","AUTO SHRINK LR6 (2S) FU","'EI18-030","56271","SONY PLUS D LR6 2S UCL","LR6","C1","05. SONY","FDK E - SONY SEND","0","96000","16-MAR-18","US$","0.0975","9360","3","3","FOB","0","0","0","0","0","0","0","96,000","9,360","0","0","0","0","0","0","364,000","35,490","0","0","0","0","0","0","0","0","0","0"
"462","AUTO SHRINK LR6 (2S) FU","'EI18-032","56271","SONY PLUS D LR6 2S UCL","LR6","C1","05. SONY","FDK E - SONY SEND","0","40000","22-MAR-18","US$","0.0975","3900","3","3","FOB","0","0","0","0","0","0","0","40,000","3,900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"463","AUTO SHRINK LR6 (2S) FU","'SEND MAY O/F","56271","SONY PLUS D LR6 2S UCL","LR6","C1","05. SONY","FDK E - SONY SEND","0","40000","23-MAY-18","US$","0.0975","3900","5","5","FOB","0","0","0","0","0","0","0","0","0","40,000","3,900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464","AUTO SHRINK LR6 (2S) FU","'SEND JUL  O/F","56271","SONY PLUS D LR6 2S UCL","LR6","C1","05. SONY","FDK E - SONY SEND","0","40000","20-JUL-18","US$","0.0975","3900","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","40,000","3,900","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"465","AUTO SHRINK LR6 (2S) FU","'SEND JUNE  O/F","56271","SONY PLUS D LR6 2S UCL","LR6","C1","05. SONY","FDK E - SONY SEND","0","40000","02-JUN-18","US$","0.0975","3900","6","6","FOB","0","0","0","0","0","0","0","0","0","40,000","3,900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"466","AUTO SHRINK LR6 (2S) FU","'EI18-057","56271","SONY PLUS D LR6 2S UCL","LR6","C1","05. SONY","FDK E - SONY SEND","0","48000","26-APR-18","US$","0.0975","4680","4","4","FOB","0","0","0","0","0","0","0","0","0","48,000","4,680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467","AUTO SHRINK LR6 (2S) FU","'FI/18-020","87590","FJ UNIVERSAL POWER EU LR6 2S","LR6","C1","02. Global B to C","OVERSEAS - FJ EUROPE","0","51200","28-FEB-18","US$","0.1047","5360.64","2","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"468","AUTO SHRINK LR6 (2S) FU","'FI/18-032","87590","FJ UNIVERSAL POWER EU LR6 2S","LR6","C1","02. Global B to C","OVERSEAS - FJ EUROPE","0","76800","17-MAY-18","US$","0.1047","8040.96","5","5","FOB","0","0","0","0","0","0","0","0","0","76,800","8,041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"469","AUTO SHRINK LR6 (4S)","'EI18-003","66653","SONY KAUNET LR6 4S","LR6","C1","05. SONY","FDK E - SONY KAUNET","0","129600","01-FEB-18","US$","0.1159","15020.64","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"470","AUTO SHRINK LR6 (4S)","'EI18-007","66653","SONY KAUNET LR6 4S","LR6","C1","05. SONY","FDK E - SONY KAUNET","0","19200","08-FEB-18","US$","0.1159","2225.28","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"471","AUTO SHRINK LR6 (4S)","'EI18-022","66653","SONY KAUNET LR6 4S","LR6","C1","05. SONY","FDK E - SONY KAUNET","0","57600","14-FEB-18","US$","0.1159","6675.84","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"472","AUTO SHRINK LR6 (4S)","'EI18-024","66653","SONY KAUNET LR6 4S","LR6","C1","05. SONY","FDK E - SONY KAUNET","0","72000","21-FEB-18","US$","0.1159","8344.8","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"473","AUTO SHRINK LR6 (4S)","'EI18-025","66653","SONY KAUNET LR6 4S","LR6","C1","05. SONY","FDK E - SONY KAUNET","0","52800","01-MAR-18","US$","0.1159","6119.52","3","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"474","AUTO SHRINK LR6 (4S)","'EI18-039","66653","SONY KAUNET LR6 4S","LR6","C1","05. SONY","FDK E - SONY KAUNET","0","57600","08-MAR-18","US$","0.1159","6675.84","3","3","FOB","0","0","0","0","0","0","0","57,600","6,676","0","0","0","0","0","0","72,768","8,434","0","0","0","0","0","0","0","0","0","0"
"475","AUTO SHRINK LR6 (4S)","'EI18-042","66653","SONY KAUNET LR6 4S","LR6","C1","05. SONY","FDK E - SONY KAUNET","0","19200","15-MAR-18","US$","0.1159","2225.28","3","3","FOB","0","0","0","0","0","0","0","19,200","2,225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"476","AUTO SHRINK LR6 (4S)","'EI18-043","66653","SONY KAUNET LR6 4S","LR6","C1","05. SONY","FDK E - SONY KAUNET","0","38400","22-MAR-18","US$","0.1159","4450.56","3","3","FOB","0","0","0","0","0","0","0","38,400","4,451","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"477","AUTO SHRINK LR6 (4S)","'EI18-058","66653","SONY KAUNET LR6 4S","LR6","C1","05. SONY","","0","153600","12-APR-18","US$","0.1159","17802.24","4","4","FOB","0","0","0","0","0","0","0","0","0","153,600","17,802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"478","AUTO SHRINK LR6 (4S)","'EI18-047","66653","SONY KAUNET LR6 4S","LR6","C1","05. SONY","FDK E - SONY KAUNET","0","43200","29-MAR-18","US$","0.1159","5006.88","3","4","FOB","0","0","43,200","0","0","0","0","43,200","5,007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"479","AUTO SHRINK LR6 (4S)","'EI18-048","66653","SONY KAUNET LR6 4S","LR6","C1","05. SONY","FDK E - SONY KAUNET","0","110400","05-APR-18","US$","0.1159","12795.36","4","4","FOB","0","0","0","0","0","0","0","0","0","110,400","12,795","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"480","AUTO SHRINK LR6 (4S) FU","'FI/18-033","12020","FJ HIGH POWER EU LR6 4S","LR6","G06NC","","OVERSEAS - FJ EUROPE","0","588800","30-APR-18","US$","0.1076","63354.88","4","5","FOB","0","0","0","0","0","0","0","0","0","588,800","63,355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"481","AUTO SHRINK LR6 (4S) FU","'18FI004","28853","MITSUBISHI EM LR6 4S","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI EM","0","4800","15-FEB-18","US$","0.1148","551.04","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22,176","2,546","0","0","0","0","0","0","0","0","0","0"
"482","AUTO SHRINK LR6 (4S) FU","'18FI010","28853","MITSUBISHI EM LR6 4S","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI EM","0","5600","15-MAR-18","US$","0.1148","642.88","3","3","FOB","0","0","0","0","0","0","0","5,600","643","0","0","0","0","0","0","6,144","705","0","0","0","0","0","0","0","0","0","0"
"483","AUTO SHRINK LR6 (4S) FU","'18FI015","28853","MITSUBISHI EM LR6 4S","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI EM","0","5600","13-APR-18","US$","0.1148","642.88","4","4","FOB","0","0","0","0","0","0","0","0","0","5,600","643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"484","BLISTER LR03 (2B) FU","'FI/18-018","84053","FJ PREMIUM ASIA LR03 2B","LR03","G07NC","02. Global B to C","OVERSEAS - FJ ASIA","0","2880","28-FEB-18","US$","0.1102","317.376","2","3","FOB","0","0","0","0","0","0","0","2,880","317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"485","BLISTER LR03 (2B) FU","'FI/18-053","84053","FJ PREMIUM ASIA LR03 2B","LR03","G07NC","02. Global B to C","OVERSEAS - FJ ASIA","0","2880","03-MAY-18","US$","0.1102","317.376","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","2,880","317","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"486","BLISTER LR6 (2B) FU","'18FI003","21293","MITSUBISHI GD LR6 2BN","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","20000","15-FEB-18","US$","0.2442","4884","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"487","BLISTER LR6 (2B) FU","'18FI009","21293","MITSUBISHI GD LR6 2BN","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","20000","15-MAR-18","US$","0.2442","4884","3","3","FOB","0","0","0","0","0","0","0","20,000","4,884","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"488","BLISTER LR6 (2B) FU","'MITSUBISHI APR O/F","21293","MITSUBISHI GD LR6 2BN","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","20000","15-APR-18","US$","0.2442","4884","4","4","FOB","0","0","0","0","0","0","0","0","0","20,000","4,884","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"489","BLISTER LR6 (2B) FU","'MITSUBISHI MAY O/F","21293","MITSUBISHI GD LR6 2BN","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","20000","15-MAY-18","US$","0.2442","4884","5","5","FOB","0","0","0","0","0","0","0","0","0","20,000","4,884","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"490","BLISTER LR03 (4B+2)","'EI18-013","11130","SONY PLUS D LR03 4B+2 WW","LR03","C1","05. SONY","FDK E - SONY SEND","0","15552","19-FEB-18","US$","0.1","1555.2","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"491","BLISTER LR03 (4B+2)","'SEND JUNE  O/F","11130","SONY PLUS D LR03 4B+2 WW","LR03","C1","05. SONY","FDK E - SONY SEND","0","5184","02-JUN-18","US$","0.1","518.4","6","6","FOB","0","0","0","0","0","0","0","0","0","0","0","5,184","518","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"492","BLISTER LR03 (4B+2)","'EI18-037","11130","SONY PLUS D LR03 4B+2 WW","LR03","C1","05. SONY","FDK E - SONY SEND","0","25920","23-MAR-18","US$","0.1","2592","3","4","FOB","0","25,920","0","0","0","0","0","25,920","2,592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"493","BLISTER LR03 (4B+2)","'FI/18-020","97580","FJ UNIVERSAL POWER EU LR03 4B+","LR03","C1","02. Global B to C","OVERSEAS - FJ EUROPE","0","20160","28-FEB-18","US$","0.0949","1913.184","2","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"494","BLISTER LR03 (4B+2)","'FI/18-032","97580","FJ UNIVERSAL POWER EU LR03 4B+","LR03","C1","02. Global B to C","OVERSEAS - FJ EUROPE","0","40320","17-MAY-18","US$","0.0949","3826.368","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","40,320","3,826","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"495","BULK LR6","'EI18-015","55111","SONY PLUS LR6 BULK V2","LR6","C1","05. SONY","FDK E - SONY SEND","0","336000","21-FEB-18","US$","0.0954","32054.4","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"496","BULK LR6","'EI18-016","55111","SONY PLUS LR6 BULK V2","LR6","C1","05. SONY","FDK E - SONY SEND","0","40000","19-FEB-18","US$","0.0954","3816","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"497","BULK LR6","'EI18-020","55111","SONY PLUS LR6 BULK V2","LR6","C1","05. SONY","FDK E - SONY SEND","0","120000","23-FEB-18","US$","0.0954","11448","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"498","BULK LR6","'EI18-030","55111","SONY PLUS LR6 BULK V2","LR6","C1","05. SONY","FDK E - SONY SEND","0","336000","16-MAR-18","US$","0.0954","32054.4","3","3","FOB","0","0","0","0","0","0","0","336,000","32,054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"499","BULK LR6","'EI18-032","55111","SONY PLUS LR6 BULK V2","LR6","C1","05. SONY","FDK E - SONY SEND","0","160000","22-MAR-18","US$","0.0954","15264","3","3","FOB","0","0","0","0","0","0","0","160,000","15,264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"500","BULK LR6","'EI18-035","55111","SONY PLUS LR6 BULK V2","LR6","C1","05. SONY","FDK E - SONY SEND","0","64000","19-MAR-18","US$","0.0954","6105.6","3","3","FOB","0","0","0","0","0","0","0","64,000","6,106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"501","BULK LR6","'SEND JUL O/F","55111","SONY PLUS LR6 BULK V2","LR6","C1","05. SONY","FDK E - SONY SEND","0","216000","20-JUL-18","US$","0.0954","20606.4","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","216,000","20,606","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"502","BULK LR6","'SEND JUN O/F","55111","SONY PLUS LR6 BULK V2","LR6","C1","05. SONY","FDK E - SONY SEND","0","192000","02-JUN-18","US$","0.0954","18316.8","6","6","FOB","0","0","0","0","0","0","0","0","0","0","0","192,000","18,317","0","0","153,600","14,653","0","0","0","0","0","0","0","0","0","0"
"503","BULK LR6","'SEND MAY O/F","55111","SONY PLUS LR6 BULK V2","LR6","C1","05. SONY","FDK E - SONY SEND","0","224000","20-MAY-18","US$","0.0954","21369.6","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","224,000","21,370","0","0","153,600","14,653","0","0","0","0","0","0","0","0","0","0"
"504","BULK LR6","'EI18-057","55111","SONY PLUS LR6 BULK V2","LR6","C1","05. SONY","FDK E - SONY SEND","0","192000","26-APR-18","US$","0.0954","18316.8","4","4","FOB","0","0","0","0","0","0","0","0","0","192,000","18,317","0","0","0","0","153,600","14,653","0","0","0","0","0","0","0","0","0","0"
"505","BULK LR6","'EI18-055","55111","SONY PLUS LR6 BULK V2","LR6","C1","05. SONY","FDK E - SONY SEND","0","16000","10-APR-18","US$","0.0954","1526.4","4","4","FOB","0","16,000","0","0","0","0","0","16,000","1,526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"506","BLISTER LR1 (2B)FU","'18FI007","29890","FUJITSU F LR1 2B","LR1","C","04. Domestic B to C","DOMESTIC BtoC","0","14000","13-MAR-18","US$","0.1494","2091.6","3","3","FOB","0","0","0","0","0","0","0","14,000","2,092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"507","BLISTER LR1 (2B)FU","'18FI017","29890","FUJITSU F LR1 2B","LR1","C","04. Domestic B to C","DOMESTIC BtoC","0","12000","17-APR-18","US$","0.1494","1792.8","4","4","FOB","0","0","0","0","0","0","0","0","0","5,400","807","6,600","986","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"508","BULK LR1","'18FI005","86575","PANASONIC T LR1 BULK E","LR1","C","08. PANASONIC","PANASONIC","0","12000","21-FEB-18","US$","0.1087","1304.4","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"509","BULK LR1","'18FI012","86575","PANASONIC T LR1 BULK E","LR1","C","08. PANASONIC","PANASONIC","0","6000","17-APR-18","US$","0.1087","652.2","4","4","FOB","0","0","0","0","0","0","0","0","0","6,000","652","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"510","MULTI SHRINK LR6 (30S)","'EI18-003","55276","SONY SG LR6 (30S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","14400","01-FEB-18","US$","0.1018","1465.92","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"511","MULTI SHRINK LR6 (30S)","'EI18-007","55276","SONY SG LR6 (30S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","14400","08-FEB-18","US$","0.1018","1465.92","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"512","MULTI SHRINK LR6 (30S)","'EI18-022","55276","SONY SG LR6 (30S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","14400","14-FEB-18","US$","0.1018","1465.92","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"513","MULTI SHRINK LR6 (30S)","'EI18-024","55276","SONY SG LR6 (30S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","21600","21-FEB-18","US$","0.1018","2198.88","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"514","MULTI SHRINK LR6 (30S)","'EI18-025","55276","SONY SG LR6 (30S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","14400","01-MAR-18","US$","0.1018","1465.92","3","3","FOB","0","0","0","0","0","0","0","14,400","1,466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"515","MULTI SHRINK LR6 (30S)","'EI18-039","55276","SONY SG LR6 (30S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","14400","08-MAR-18","US$","0.1018","1465.92","3","3","FOB","0","0","0","0","0","0","0","14,400","1,466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"516","MULTI SHRINK LR6 (30S)","'EI18-042","55276","SONY SG LR6 (30S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","14400","15-MAR-18","US$","0.1018","1465.92","3","3","FOB","0","0","0","0","0","0","0","14,400","1,466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"517","MULTI SHRINK LR6 (30S)","'EI18-048","55276","SONY SG LR6 (30S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","21600","05-APR-18","US$","0.1018","2198.88","4","4","FOB","0","21,600","0","0","0","0","0","21,600","2,199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"518","MULTI SHRINK LR6 (30S)","'EI18-058","55276","SONY SG LR6 (30S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","36000","12-APR-18","US$","0.1018","3664.8","4","4","FOB","0","0","0","0","0","0","0","0","0","36,000","3,665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"519","MULTI SHRINK LR6 (30S)","'EI18-047","55276","SONY SG LR6 (30S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","14400","29-MAR-18","US$","0.1018","1465.92","3","4","FOB","0","0","14,400","0","0","0","0","14,400","1,466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"520","MANUAL SHRINK LR03 (10S)","'EI18-007","37680","SONY SG LR03 (10S)","LR03","C1","05. SONY","FDK E - SONY 2nd","0","8000","08-FEB-18","US$","0.108","864","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"521","MANUAL SHRINK LR03 (10S)","'EI18-022","37680","SONY SG LR03 (10S)","LR03","C1","05. SONY","FDK E - SONY 2nd","0","16000","14-FEB-18","US$","0.108","1728","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522","MANUAL SHRINK LR03 (10S)","'EI18-024","37680","SONY SG LR03 (10S)","LR03","C1","05. SONY","FDK E - SONY 2nd","0","8000","21-FEB-18","US$","0.108","864","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"523","MANUAL SHRINK LR03 (10S)","'EI18-025","37680","SONY SG LR03 (10S)","LR03","C1","05. SONY","FDK E - SONY 2nd","0","8000","01-MAR-18","US$","0.108","864","3","3","FOB","0","0","0","0","0","0","0","8,000","864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"524","MANUAL SHRINK LR03 (10S)","'EI18-039","37680","SONY SG LR03 (10S)","LR03","C1","05. SONY","FDK E - SONY 2nd","0","8000","08-MAR-18","US$","0.108","864","3","3","FOB","0","0","0","0","0","0","0","8,000","864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"525","MANUAL SHRINK LR03 (10S)","'EI18-042","37680","SONY SG LR03 (10S)","LR03","C1","05. SONY","FDK E - SONY 2nd","0","8000","15-MAR-18","US$","0.108","864","3","3","FOB","0","0","0","0","0","0","0","8,000","864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526","MANUAL SHRINK LR03 (10S)","'EI18-043","37680","SONY SG LR03 (10S)","LR03","C1","05. SONY","FDK E - SONY 2nd","0","8000","22-MAR-18","US$","0.108","864","3","3","FOB","0","0","0","0","0","0","0","8,000","864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
